chembl_id,pref_name,synonyms
CHEMBL2189128,Prolyl endopeptidase-like,Prolyl endopeptidase-like
CHEMBL2189129,Neuropathy target esterase,Patatin-like phospholipase domain-containing protein 6
CHEMBL2189130,S-formylglutathione hydrolase,S-formylglutathione hydrolase
CHEMBL2189131,Retinoid-inducible serine carboxypeptidase,Retinoid-inducible serine carboxypeptidase
CHEMBL2189132,Abhydrolase domain-containing protein FAM108B1,Alpha/beta hydrolase domain-containing protein 17B
CHEMBL2189133,Lysophospholipase-like protein 1,Lysophospholipase-like protein 1
CHEMBL2189134,Alpha/beta hydrolase domain-containing protein 11,Protein ABHD11
CHEMBL2189135,"Acyl-coenzyme A thioesterase 2, mitochondrial","Acyl-coenzyme A thioesterase 2, mitochondrial"
CHEMBL2189136,Acyl-coenzyme A thioesterase 1,Acyl-coenzyme A thioesterase 1
CHEMBL2189137,Lysosomal thioesterase PPT2,Lysosomal thioesterase PPT2
CHEMBL2189138,Protein phosphatase methylesterase 1,Protein phosphatase methylesterase 1
CHEMBL2189139,"Aspartate aminotransferase, cytoplasmic","Aspartate aminotransferase, cytoplasmic"
CHEMBL2189140,Aminopeptidase N,Aminopeptidase N
CHEMBL2189141,Dolichol-phosphate-mannose synthase,Dolichol-phosphate mannosyltransferase subunit 1
CHEMBL2189142,Acylamino-acid-releasing enzyme,Acylamino-acid-releasing enzyme
CHEMBL2189144,Phosphoinositide 3-kinase regulatory subunit 4,Phosphoinositide 3-kinase regulatory subunit 4
CHEMBL2189145,Cell division control protein 2 homolog,Cyclin-dependent kinase 2 homolog
CHEMBL2189147,Signal transducer and transcription activator 6,Signal transducer and transcription activator 6
CHEMBL2189148,Interleukin-1 receptor type 1,Interleukin-1 receptor type 1
CHEMBL2189149,Probable linoleate 9S-lipoxygenase 5,Probable linoleate 9S-lipoxygenase 5
CHEMBL2189150,Neuraminidase,Neuraminidase
CHEMBL2189151,Myosin-9,Myosin-9
CHEMBL2189152,Oxysterols receptor LXR-alpha,Oxysterols receptor LXR-alpha
CHEMBL2189153,"Thioredoxin, mitochondrial","Thioredoxin, mitochondrial"
CHEMBL2189154,Galectin-3,Galectin
CHEMBL2189155,Beta-galactoside-binding lectin,Beta-galactoside-binding lectin
CHEMBL2189156,Avidin,Avidin
CHEMBL2189157,V-type proton ATPase subunit C,V-type proton ATPase subunit C
CHEMBL2189158,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform"
CHEMBL2189159,"Indoleamine 2,3-dioxygenase 2","Indoleamine 2,3-dioxygenase 2"
CHEMBL2189160,Serine/threonine-protein kinase TBK1,Serine/threonine-protein kinase TBK1
CHEMBL2189161,Advanced glycosylation end product-specific receptor,Advanced glycosylation end product-specific receptor
CHEMBL2189162,Pyruvate kinase,Pyruvate kinase
CHEMBL2189163,Cytochrome c,Cytochrome c
CHEMBL2189164,Kv channel-interacting protein 2,Kv channel-interacting protein 2
CHEMBL2216739,"Carnitine O-palmitoyltransferase 1, muscle isoform","Carnitine O-palmitoyltransferase 1, muscle isoform"
CHEMBL2216740,Mitochondrial carnitine/acylcarnitine carrier protein,Mitochondrial carnitine/acylcarnitine carrier protein
CHEMBL2216741,Hypoxia up-regulated protein 1,Hypoxia up-regulated protein 1
CHEMBL2216742,Heterogeneous nuclear ribonucleoproteins C1/C2,Heterogeneous nuclear ribonucleoproteins C1/C2
CHEMBL2216743,Leucine-rich repeat-containing protein 59,Leucine-rich repeat-containing protein 59
CHEMBL2216744,Vacuolar protein sorting-associated protein 35,Vacuolar protein sorting-associated protein 35
CHEMBL2216745,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform"
CHEMBL2216746,Potassium voltage-gated channel subfamily H member 2,Potassium voltage-gated channel subfamily H member 2
CHEMBL2221341,FKBP12A/mTOR,Peptidyl-prolyl cis-trans isomerase FKBP1A;Serine/threonine-protein kinase mTOR
CHEMBL2221342,Complex of retinoic acid binding (CRABPII) and inhibitor of apoptosis (cIAP1) proteins,Cellular retinoic acid-binding protein 2;Baculoviral IAP repeat-containing protein 2
CHEMBL2221343,Opioid receptors; mu and delta,Mu-type opioid receptor;Delta-type opioid receptor
CHEMBL2221344,Tumour suppressor protein p53/Mdm4,Cellular tumor antigen p53;Protein Mdm4
CHEMBL2221345,"Hypoxia inducible factors; HIF-1-alpha, HIF-2-alpha",Hypoxia-inducible factor 1-alpha;Endothelial PAS domain-containing protein 1
CHEMBL2221346,"Neuronal acetylcholine receptors; alpha-3/beta-4, alpha-5, beta-2",Neuronal acetylcholine receptor subunit beta-2;Neuronal acetylcholine receptor subunit beta-4;Neuronal acetylcholine receptor subunit alpha-3;Neuronal acetylcholine receptor subunit alpha-5
CHEMBL2221347,"Voltage-gated potassium channel, IKs; KCNQ1(Kv7.1)/KCNE1(MinK)",Potassium voltage-gated channel subfamily KQT member 1;Potassium voltage-gated channel subfamily E member 1
CHEMBL2221348,"Voltage-gated potassium channel, KQT; KCNQ2(Kv7.2)/KCNQ3(Kv7.3)",Potassium voltage-gated channel subfamily KQT member 2;Potassium voltage-gated channel subfamily KQT member 3
CHEMBL2227489,Catalase,Catalase
CHEMBL2233619,Beta-lactamase SHV-95,Beta-lactamase
CHEMBL2233620,Extended-spectrum beta-lactamase SHV-48,Beta-lactamase
CHEMBL2233621,Uracil phosphoribosyltransferase,Uracil phosphoribosyltransferase
CHEMBL2242729,Acetylcholinesterase,Carboxylic ester hydrolase
CHEMBL2242730,Pyrroline-5-carboxylate reductase,Pyrroline-5-carboxylate reductase
CHEMBL2242731,Protoporphyrinogen IX oxidase,Protoporphyrinogen oxidase
CHEMBL2242732,Lanosterol 14-alpha demethylase,Lanosterol 14-alpha demethylase
CHEMBL2242733,AMP deaminase 1,AMP deaminase 1
CHEMBL2242734,3-ketoacyl-CoA synthase 19,3-ketoacyl-CoA synthase 20
CHEMBL2242735,3-ketoacyl-CoA synthase 18,3-ketoacyl-CoA synthase 18
CHEMBL2242736,3-ketoacyl-CoA synthase 17,3-ketoacyl-CoA synthase 2
CHEMBL2242737,3-ketoacyl-CoA synthase 5,3-ketoacyl-CoA synthase 5
CHEMBL2242738,Probable 3-ketoacyl-CoA synthase 2,3-ketoacyl-CoA synthase 17
CHEMBL2242739,3-ketoacyl-CoA synthase 1,3-ketoacyl-CoA synthase 1
CHEMBL2242740,4-hydroxyphenylpyruvate dioxygenase,4-hydroxyphenylpyruvate dioxygenase
CHEMBL2242741,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,4-hydroxy-3-methylbut-2-enyl diphosphate reductase
CHEMBL2242742,1-aminocyclopropane-1-carboxylate synthase 5,1-aminocyclopropane-1-carboxylate synthase 5
CHEMBL2242743,Acetylcholinesterase,Carboxylic ester hydrolase
CHEMBL2242744,Acetylcholinesterase,Acetylcholinesterase
CHEMBL2259246,Superoxide dismutase [Cu-Zn],Superoxide dismutase
CHEMBL2259247,Probable L-lysine-epsilon aminotransferase,Probable L-lysine-epsilon aminotransferase
CHEMBL2259248,Endothelin B receptor,Endothelin receptor type B
CHEMBL2259249,DNA ligase,DNA ligase A
CHEMBL2268003,Photosystem Q(B) protein,Photosystem II protein D1
CHEMBL2268004,"Zeta-carotene desaturase, chloroplastic/chromoplastic","Zeta-carotene desaturase, chloroplastic/chromoplastic"
CHEMBL2268005,Trans-cinnamate 4-monooxygenase,Trans-cinnamate 4-monooxygenase
CHEMBL2268006,Trans-cinnamate 4-monooxygenase,Trans-cinnamate 4-monooxygenase
CHEMBL2268008,Trehalase,Trehalase
CHEMBL2268009,Collagenase,Collagenase ColG
CHEMBL2268010,"Allene oxide synthase, chloroplastic","Allene oxide synthase, chloroplastic"
CHEMBL2268011,CLC chloride channel protein,Chloride channel protein clh-3
CHEMBL2268012,C-terminal processing protease of the D1 protein,C-terminal processing protease of the D1 protein
CHEMBL2268013,Cytochrome P450 71B1,Cytochrome P450 71B1
CHEMBL2285348,Ecdysone receptor,Ecdysone receptor
CHEMBL2285349,TyR1,TyR1
CHEMBL2285350,Collagen,Collagen
CHEMBL2285351,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, chloroplastic","2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, chloroplastic"
CHEMBL2285352,"4-diphosphocytidyl-2-C-methyl-D-erythritol kinase, chloroplastic/chromoplastic","4-diphosphocytidyl-2-C-methyl-D-erythritol kinase, chloroplastic/chromoplastic"
CHEMBL2285353,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, chloroplastic","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, chloroplastic"
CHEMBL2285354,"1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplastic","1-deoxy-D-xylulose 5-phosphate reductoisomerase, chloroplastic"
CHEMBL2285355,"1-deoxy-D-xylulose-5-phosphate synthase, chloroplastic","1-deoxy-D-xylulose-5-phosphate synthase, chloroplastic"
CHEMBL2285356,Lycopene cyclase,Lycopene beta-cyclase
CHEMBL2285357,"Glutamine synthetase, chloroplastic","Glutamine synthetase, chloroplastic"
CHEMBL2295561,Lactoperoxidase,Lactoperoxidase
CHEMBL2295562,Dual specificity protein phosphatase 26,Dual specificity protein phosphatase 26
CHEMBL2295563,DNA-3-methyladenine glycosylase 1,DNA-3-methyladenine glycosylase 1
CHEMBL2303641,Renilla-luciferin 2-monooxygenase,Coelenterazine h 2-monooxygenase
CHEMBL2304401,Cytosolic phospholipase A2,Cytosolic phospholipase A2
CHEMBL2304402,Phosphodiesterase 5A,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL2304404,Adenosine A1 receptor,Adenosine receptor A1
CHEMBL2304405,Neurokinin 2 receptor,Substance-K receptor
CHEMBL2304406,Dopamine D3 receptor,D(3) dopamine receptor
CHEMBL2304407,Serotonin 1d (5-HT1d) receptor,5-hydroxytryptamine receptor 1D
CHEMBL2304408,Serotonin 1b (5-HT1b) receptor,5-hydroxytryptamine receptor 1B
CHEMBL2304421,Estrogen receptor,Estrogen receptor;Estrogen receptor beta
CHEMBL2311041,"3-phosphoinositide dependent protein kinase-2, PDK2",
CHEMBL2311221,DNA,
CHEMBL2311222,RNA,
CHEMBL2311224,Bacterial DNA gyrase,DNA gyrase subunit B;DNA gyrase subunit A
CHEMBL2311225,DNA gyrase,DNA gyrase subunit B;DNA gyrase subunit A
CHEMBL2311226,Glycogen synthase kinase-3,Glycogen synthase kinase-3
CHEMBL2311227,Putative glycogen synthase kinase,Putative glycogen synthase kinase
CHEMBL2311228,Cell division control protein 6 homolog,Cell division control protein 6 homolog
CHEMBL2311229,Vacuolar protein sorting-associated protein 4B,Vacuolar protein sorting-associated protein 4B
CHEMBL2311230,Spermatogenesis-associated protein 5,ATPase family protein 2 homolog
CHEMBL2311231,Vesicle-fusing ATPase,Vesicle-fusing ATPase
CHEMBL2311232,Endoribonuclease Dicer,Endoribonuclease Dicer
CHEMBL2311233,Dynamin-2,Dynamin-2
CHEMBL2311234,Receptor tyrosine-protein kinase erbB-2,Receptor tyrosine-protein kinase erbB-2
CHEMBL2311235,Threonine--tRNA ligase,Threonine--tRNA ligase
CHEMBL2311236,High mobility group protein B1,High mobility group protein B1
CHEMBL2311237,High mobility group protein B1,High mobility group protein B1
CHEMBL2311238,Emopamil-binding protein-like,Emopamil-binding protein-like
CHEMBL2311239,D-beta-D-heptose 7-phosphate kinase,D-beta-D-heptose 7-phosphate kinase
CHEMBL2311240,Putative silent information regulator 2,NAD-dependent protein deacetylase
CHEMBL2311242,Laforin,Laforin
CHEMBL2311243,D-3-phosphoglycerate dehydrogenase,D-3-phosphoglycerate dehydrogenase
CHEMBL2311244,DNA gyrase,DNA gyrase subunit A;DNA gyrase subunit B
CHEMBL2321609,Cadherin-1,Cadherin-1
CHEMBL2321610,Niemann-Pick C1 protein,NPC intracellular cholesterol transporter 1
CHEMBL2321611,Protein-arginine deiminase type-2,Protein-arginine deiminase type-2
CHEMBL2321612,O-acetylserine sulfhydrylase,O-acetylserine sulfhydrylase
CHEMBL2321613,Potassium channel subfamily K member 3,Potassium channel subfamily K member 3
CHEMBL2321614,Potassium channel subfamily K member 9,Potassium channel subfamily K member 9
CHEMBL2321615,Potassium channel subfamily K member 2,Potassium channel subfamily K member 2
CHEMBL2321616,Protein Red,Protein Red
CHEMBL2321617,Potassium voltage-gated channel subfamily C member 1,Potassium voltage-gated channel subfamily C member 1
CHEMBL2321618,Potassium voltage-gated channel subfamily B member 2,Potassium voltage-gated channel subfamily B member 2
CHEMBL2321619,Non-receptor tyrosine-protein kinase TYK2,Non-receptor tyrosine-protein kinase TYK2
CHEMBL2321620,AcrB protein,Efflux pump membrane transporter
CHEMBL2321621,Ubiquitin-like modifier-activating enzyme ATG7,Ubiquitin-like modifier-activating enzyme ATG7
CHEMBL2321622,Ubiquitin-like modifier-activating enzyme 6,Ubiquitin-like modifier-activating enzyme 6
CHEMBL2321623,Ubiquitin-like modifier-activating enzyme 7,Ubiquitin-like modifier-activating enzyme 7
CHEMBL2321624,Probable nuclear hormone receptor HR3,Probable nuclear hormone receptor HR3
CHEMBL2321625,G protein-coupled receptor,G protein-coupled receptor
CHEMBL2321626,Duffy antigen/chemokine receptor,Atypical chemokine receptor 1
CHEMBL2321627,C-C chemokine receptor-like 2,C-C chemokine receptor-like 2
CHEMBL2321628,C-C chemokine receptor type 10,C-C chemokine receptor type 10
CHEMBL2321629,"Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1","Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1"
CHEMBL2321630,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
CHEMBL2321631,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6","Acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase"
CHEMBL2321632,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase","Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase"
CHEMBL2321633,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1
CHEMBL2321634,"Beta-1,3-galactosyltransferase 1","Beta-1,3-galactosyltransferase 1"
CHEMBL2321635,"Beta-1,3-galactosyltransferase 5","Beta-1,3-galactosyltransferase 5"
CHEMBL2321636,SH2 domain-containing protein 1A,SH2 domain-containing protein 1A
CHEMBL2321637,Kinesin-like protein KIF9,Kinesin-like protein KIF9
CHEMBL2321638,Poly [ADP-ribose] polymerase 1,Poly [ADP-ribose] polymerase 1
CHEMBL2321639,Histo-blood group ABO system transferase,Histo-blood group ABO system transferase
CHEMBL2321640,"Frataxin, mitochondrial","Frataxin, mitochondrial"
CHEMBL2321641,Steroid Delta-isomerase,Steroid Delta-isomerase
CHEMBL2321642,Neuraminidase,Neuraminidase
CHEMBL2321643,Histone-lysine N-methyltransferase SMYD3,Histone-lysine N-methyltransferase SMYD3
CHEMBL2321644,Histone-lysine N-methyltransferase SUV420H2,Histone-lysine N-methyltransferase KMT5C
CHEMBL2321645,Histone-lysine N-methyltransferase SUV420H1,Histone-lysine N-methyltransferase KMT5B
CHEMBL2321646,Histone-lysine N-methyltransferase SETDB1,Histone-lysine N-methyltransferase SETDB1
CHEMBL2331040,DNA gyrase,DNA gyrase subunit B;DNA gyrase subunit A
CHEMBL2331041,Potassium channel subfamily K member 10,Potassium channel subfamily K member 10
CHEMBL2331042,Potassium channel subfamily K member 18,Potassium channel subfamily K member 18
CHEMBL2331043,Sodium channel alpha subunit,Sodium channel protein type 1 subunit alpha;Sodium channel protein type 5 subunit alpha;Sodium channel protein type 4 subunit alpha;Sodium channel protein type 7 subunit alpha;Sodium channel protein type 2 subunit alpha;Sodium channel protein type 9 subunit alpha;Sodium channel protein type 3 subunit alpha;Sodium channel protein type 11 subunit alpha;Sodium channel protein type 8 subunit alpha;Sodium channel protein type 10 subunit alpha
CHEMBL2331044,Myelin transcription factor 1,Myelin transcription factor 1
CHEMBL2331045,"Carbonic anhydrase 2, isoform A","Carbonic anhydrase 2, isoform A"
CHEMBL2331046,Carbonic anhydrase 1,Carbonic anhydrase
CHEMBL2331047,Sodium/iodide cotransporter,Sodium/iodide cotransporter
CHEMBL2331048,Transmembrane protease serine 4,Transmembrane protease serine 4
CHEMBL2331049,Vascular endothelial growth factor receptor 2,Vascular endothelial growth factor receptor 2
CHEMBL2331050,Disintegrin and metalloproteinase domain-containing protein 15,Disintegrin and metalloproteinase domain-containing protein 15
CHEMBL2331051,Palmitoyl-protein thioesterase 1,Palmitoyl-protein thioesterase 1
CHEMBL2331052,Beta-galactosidase,Beta-galactosidase
CHEMBL2331053,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3"
CHEMBL2331054,26S proteasome non-ATPase regulatory subunit 10,26S proteasome non-ATPase regulatory subunit 10
CHEMBL2331055,PERQ amino acid-rich with GYF domain-containing protein 2,GRB10-interacting GYF protein 2
CHEMBL2331056,HTH-type transcriptional regulator MgrA,HTH-type transcriptional regulator MgrA
CHEMBL2331058,Lysophosphatidic acid receptor 6,Lysophosphatidic acid receptor 6
CHEMBL2331059,Delta(24)-sterol reductase,Delta(24)-sterol reductase
CHEMBL2331061,Serine/threonine-protein kinase B-raf,Serine/threonine-protein kinase B-raf
CHEMBL2331062,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2"
CHEMBL2331063,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2"
CHEMBL2331064,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2"
CHEMBL2331065,Alpha-ketoglutarate-dependent dioxygenase FTO,Alpha-ketoglutarate-dependent dioxygenase FTO
CHEMBL2331066,Beta-secretase 2,Beta-secretase 2
CHEMBL2331067,Alkaline ceramidase 2,Alkaline ceramidase 2
CHEMBL2331068,D-amino-acid oxidase,D-amino-acid oxidase
CHEMBL2331069,FkbO,Chorismatase
CHEMBL2331070,Acid ceramidase,Acid ceramidase
CHEMBL2331071,"Serine/threonine-protein phosphatase PGAM5, mitochondrial","Serine/threonine-protein phosphatase PGAM5, mitochondrial"
CHEMBL2331072,Dynamin-1-like protein,Dynamin-1-like protein
CHEMBL2331074,Adrenergic receptor,Alpha-1A adrenergic receptor;Alpha-2A adrenergic receptor;Beta-1 adrenergic receptor;Beta-2 adrenergic receptor;Alpha-2C adrenergic receptor;Alpha-1D adrenergic receptor;Alpha-1B adrenergic receptor;Alpha-2B adrenergic receptor;Beta-3 adrenergic receptor
CHEMBL2331075,D2-like dopamine receptor,D(2) dopamine receptor;D(3) dopamine receptor;D(4) dopamine receptor
CHEMBL2346484,Transcription factor MafK,Transcription factor MafK
CHEMBL2346485,Streptokinase,Streptokinase
CHEMBL2346486,Nicotinamide N-methyltransferase,Nicotinamide N-methyltransferase
