id	type	heading	synonyms
CHEMBL2094110	Target	Neuronal acetylcholine receptor	Neuronal acetylcholine receptor subunit alpha-3;Acra3;Chrna3;Neuronal acetylcholine receptor subunit alpha-3;Neuronal acetylcholine receptor subunit alpha-4;Acra4;Chrna4;Neuronal acetylcholine receptor subunit alpha-4;Neuronal acetylcholine receptor subunit alpha-2;Acra2;Chrna2;Neuronal acetylcholine receptor subunit alpha-2;Neuronal acetylcholine receptor subunit beta-2;Acrb2;Chrnb2;N-alpha 1;Neuronal acetylcholine receptor non-alpha-1 chain;Neuronal acetylcholine receptor subunit beta-2;Neuronal acetylcholine receptor subunit beta-4;Acrb4;Chrnb4;N-alpha 2;Neuronal acetylcholine receptor non-alpha-2 chain;Neuronal acetylcholine receptor subunit beta-4;Neuronal acetylcholine receptor subunit alpha-9;Acra9;Chrna9;NACHR alpha-9;Neuronal acetylcholine receptor subunit alpha-9;Nicotinic acetylcholine receptor subunit alpha-9;Neuronal acetylcholine receptor subunit alpha-10;Chrna10;NACHR alpha-10;Neuronal acetylcholine receptor subunit alpha-10;Nicotinic acetylcholine receptor subunit alpha-10;Neuronal acetylcholine receptor subunit beta-3;Acrb3;Chrnb3;Neuronal acetylcholine receptor subunit beta-3;Neuronal acetylcholine receptor subunit alpha-6;Acra6;Chrna6;Neuronal acetylcholine receptor subunit alpha-6;Neuronal acetylcholine receptor subunit alpha-5;Acra5;Chrna5;Neuronal acetylcholine receptor subunit alpha-5;Neuronal acetylcholine receptor subunit alpha-7;Acra7;Chrna7;Neuronal acetylcholine receptor subunit alpha-7
CHEMBL2094111	Target	Adrenergic receptor alpha	Alpha-1B adrenergic receptor;Adra1b;Alpha-1B adrenergic receptor;Alpha-1B adrenoceptor;Alpha-1B adrenoreceptor;Alpha-1D adrenergic receptor;Adra1a;Adra1d;Alpha-1A adrenergic receptor;Alpha-1D adrenergic receptor;Alpha-1D adrenoceptor;Alpha-1D adrenoreceptor;RA42;Alpha-1A adrenergic receptor;Adra1a;Adra1c;Alpha-1A adrenergic receptor;Alpha-1A adrenoceptor;Alpha-1A adrenoreceptor;Alpha-1C adrenergic receptor;Alpha-2C adrenergic receptor;Adra2c;Alpha-2 adrenergic receptor subtype C4;Alpha-2C adrenergic receptor;Alpha-2C adrenoceptor;Alpha-2C adrenoreceptor;Alpha-2CAR;Alpha-2B adrenergic receptor;Adra2b;Alpha-2B adrenergic receptor;Alpha-2B adrenoceptor;Alpha-2B adrenoreceptor;Alpha-2BAR;Alpha-2A adrenergic receptor;Adra2a;Alpha-2A adrenergic receptor;Alpha-2A adrenoceptor;Alpha-2A adrenoreceptor;Alpha-2AAR;Alpha-2D adrenergic receptor;CA2-47
CHEMBL2094112	Target	Angiotensin II receptor	Type-1B angiotensin II receptor;Agtr1;Agtr1b;Angiotensin II type-1B receptor;At1b;AT1B;AT3;Type-1B angiotensin II receptor;Type-1A angiotensin II receptor;Agtr1;Agtr1a;Angiotensin II type-1A receptor;At1a;AT1A;Type-1A angiotensin II receptor;Type-2 angiotensin II receptor;Agtr2;Angiotensin II type-2 receptor;AT2;Type-2 angiotensin II receptor
CHEMBL2094113	Target	Estrogen receptor	Estrogen receptor beta;ER-beta;Esr2;Estrb;Estrogen receptor beta;Nr3a2;Nuclear receptor subfamily 3 group A member 2;Estrogen receptor;ER-alpha;Esr;Esr1;Estr;Estra;Estradiol receptor;Estrogen receptor;Nr3a1;Nuclear receptor subfamily 3 group A member 1
CHEMBL2094114	Target	Estrogen receptor	Estrogen receptor;ER-alpha;Esr;Esr1;Estr;Estradiol receptor;Estrogen receptor;Nr3a1;Nuclear receptor subfamily 3 group A member 1;Estrogen receptor beta;Erbeta;ER-beta;Esr2;Estrogen receptor beta;Nr3a2;Nuclear receptor subfamily 3 group A member 2
CHEMBL2094115	Target	MAP kinase p38	Mitogen-activated protein kinase 13;2.7.11.24;MAPK13;MAPK 13;MAP kinase 13;MAP kinase p38 delta;Mitogen-activated protein kinase 13;Mitogen-activated protein kinase p38 delta;PRKM13;SAPK4;Stress-activated protein kinase 4;Mitogen-activated protein kinase 11;2.7.11.24;MAPK11;MAPK 11;MAP kinase 11;MAP kinase p38 beta;Mitogen-activated protein kinase 11;Mitogen-activated protein kinase p38 beta;p38-2;p38b;PRKM11;SAPK2;SAPK2b;SAPK2B;Stress-activated protein kinase 2b;Mitogen-activated protein kinase 14;2.7.11.24;CSAID-binding protein;CSBP;CSBP;CSBP1;CSBP2;CSPB1;Cytokine suppressive anti-inflammatory drug-binding protein;MAPK14;MAPK 14;MAP kinase 14;MAP kinase MXI2;MAP kinase p38 alpha;MAX-interacting protein 2;Mitogen-activated protein kinase 14;Mitogen-activated protein kinase p38 alpha;MXI2;SAPK2a;SAPK2A;Stress-activated protein kinase 2a;Synonyms=CSBP;Mitogen-activated protein kinase 12;2.7.11.24;ERK6;ERK-6;Extracellular signal-regulated kinase 6;MAPK12;MAPK 12;MAP kinase 12;MAP kinase p38 gamma;Mitogen-activated protein kinase 12;Mitogen-activated protein kinase p38 gamma;SAPK3;Stress-activated protein kinase 3
CHEMBL2094116	Target	Serotonin 3 (5-HT3) receptor	5-hydroxytryptamine receptor 3A;5ht3;5-HT-3;5-HT3A;5-HT3-A;5-HT3R;5-hydroxytryptamine receptor 3;5-hydroxytryptamine receptor 3A;Htr3;Htr3a;Serotonin-gated ion channel receptor;Serotonin receptor 3A;5-hydroxytryptamine receptor 3B;5-HT3B;5-HT3-B;5-hydroxytryptamine receptor 3B;Htr3b;Serotonin receptor 3B
CHEMBL2094117	Target	Adenosine A2 receptor	Adenosine receptor A2b;Adenosine receptor A2b;Adora2b;Adenosine receptor A2a;Adenosine receptor A2a;Adora2a
CHEMBL2094118	Target	Adrenergic receptor beta	Beta-1 adrenergic receptor;ADRB1;ADRB1R;B1AR;Beta-1 adrenergic receptor;Beta-1 adrenoceptor;Beta-1 adrenoreceptor;Beta-2 adrenergic receptor;ADRB2;ADRB2R;B2AR;Beta-2 adrenergic receptor;Beta-2 adrenoceptor;Beta-2 adrenoreceptor;Beta-3 adrenergic receptor;ADRB3;ADRB3R;B3AR;Beta-3 adrenergic receptor;Beta-3 adrenoceptor;Beta-3 adrenoreceptor
CHEMBL2094119	Target	Glutamate receptor ionotropic, kainate	Glutamate receptor ionotropic, kainate 1;GluK1;Glur5;GluR5;GluR-5;Glutamate receptor 5;Glutamate receptor ionotropic, kainate 1;Grik1;Glutamate receptor ionotropic, kainate 4;GluK4;Glutamate receptor ionotropic, kainate 4;Glutamate receptor KA-1;Grik4;KA1;Glutamate receptor ionotropic, kainate 2;GluK2;Glur6;GluR6;GluR-6;Glutamate receptor 6;Glutamate receptor ionotropic, kainate 2;Grik2;Glutamate receptor ionotropic, kainate 3;GluK3;Glur7;GluR7;GluR-7;Glutamate receptor 7;Glutamate receptor ionotropic, kainate 3;Grik3;Glutamate receptor ionotropic, kainate 5;GluK5;Glutamate receptor ionotropic, kainate 5;Glutamate receptor KA-2;Grik5;KA2
CHEMBL2094120	Target	GABA-A receptor; alpha-3/beta-3/gamma-2	Gamma-aminobutyric acid receptor subunit gamma-2;GABA(A) receptor subunit gamma-2;GABRG2;Gamma-aminobutyric acid receptor subunit gamma-2;Gamma-aminobutyric acid receptor subunit beta-3;GABA(A) receptor subunit beta-3;GABRB3;Gamma-aminobutyric acid receptor subunit beta-3;Gamma-aminobutyric acid receptor subunit alpha-3;GABA(A) receptor subunit alpha-3;GABRA3;Gamma-aminobutyric acid receptor subunit alpha-3
CHEMBL2094121	Target	GABA-A receptor; alpha-1/beta-3/gamma-2	Gamma-aminobutyric acid receptor subunit alpha-1;GABA(A) receptor subunit alpha-1;GABRA1;Gamma-aminobutyric acid receptor subunit alpha-1;Gamma-aminobutyric acid receptor subunit gamma-2;GABA(A) receptor subunit gamma-2;GABRG2;Gamma-aminobutyric acid receptor subunit gamma-2;Gamma-aminobutyric acid receptor subunit beta-3;GABA(A) receptor subunit beta-3;GABRB3;Gamma-aminobutyric acid receptor subunit beta-3
CHEMBL2094122	Target	GABA-A receptor; alpha-5/beta-3/gamma-2	Gamma-aminobutyric acid receptor subunit gamma-2;GABA(A) receptor subunit gamma-2;GABRG2;Gamma-aminobutyric acid receptor subunit gamma-2;Gamma-aminobutyric acid receptor subunit beta-3;GABA(A) receptor subunit beta-3;GABRB3;Gamma-aminobutyric acid receptor subunit beta-3;Gamma-aminobutyric acid receptor subunit alpha-5;GABA(A) receptor subunit alpha-5;GABRA5;Gamma-aminobutyric acid receptor subunit alpha-5
CHEMBL2094123	Target	Serotonin (5-HT) receptor	5-hydroxytryptamine receptor 3A;5ht3;5-HT-3;5-HT3A;5-HT3-A;5-HT3R;5-hydroxytryptamine receptor 3;5-hydroxytryptamine receptor 3A;Htr3;Htr3a;Serotonin-gated ion channel receptor;Serotonin receptor 3A;5-hydroxytryptamine receptor 5B;5ht5b;5-HT5B;5-HT-5B;5-hydroxytryptamine receptor 5B;Htr5b;MR22;Serotonin receptor 5B;5-hydroxytryptamine receptor 7;5-HT7;5-HT-7;5-HT-X;5-hydroxytryptamine receptor 7;GPRFO;Htr7;Serotonin receptor 7;5-hydroxytryptamine receptor 6;5-HT6;5-HT-6;5-hydroxytryptamine receptor 6;Htr6;Serotonin receptor 6;ST-B17;5-hydroxytryptamine receptor 3B;5-HT3B;5-HT3-B;5-hydroxytryptamine receptor 3B;Htr3b;Serotonin receptor 3B;5-hydroxytryptamine receptor 1B;5ht1b;5-HT1B;5-HT-1B;5-hydroxytryptamine receptor 1B;Htr1b;Serotonin receptor 1B;5-hydroxytryptamine receptor 2B;5-HT2B;5-HT-2B;5-HT-2F;5-hydroxytryptamine receptor 2B;Htr2b;Serotonin receptor 2B;Srl;Stomach fundus serotonin receptor;5-hydroxytryptamine receptor 4;5-HT4;5-HT-4;5-hydroxytryptamine receptor 4;Htr4;Serotonin receptor 4;5-hydroxytryptamine receptor 2C;5ht1c;5-HT1C;5-HT-1C;5-HT2C;5-HT-2C;5-HTR2C;5-hydroxytryptamine receptor 1C;5-hydroxytryptamine receptor 2C;Htr1c;Htr2c;Serotonin receptor 2C;5-hydroxytryptamine receptor 2A;5-HT-2;5-HT-2A;5-hydroxytryptamine receptor 2A;Htr2;Htr2a;Serotonin receptor 2A;5-hydroxytryptamine receptor 1F;5ht1f;5-HT1F;5-HT-1F;5-hydroxytryptamine receptor 1F;Htr1f;Serotonin receptor 1F;5-hydroxytryptamine receptor 5A;5ht5a;5-HT5A;5-HT-5A;5-hydroxytryptamine receptor 5A;Htr5a;REC17;Serotonin receptor 5A;5-hydroxytryptamine receptor 1A;5ht1a;5-HT1A;5-HT-1A;5-hydroxytryptamine receptor 1A;Htr1a;Serotonin receptor 1A;5-hydroxytryptamine receptor 1D;5-HT1D;5-HT-1D;5-hydroxytryptamine receptor 1D;Htr1d;Serotonin receptor 1D
CHEMBL2094124	Target	Glutamate [NMDA] receptor	Glutamate receptor ionotropic, NMDA 1;GluN1;Glutamate [NMDA] receptor subunit zeta-1;Glutamate receptor ionotropic, NMDA 1;GRIN1;NMDAR1;NMD-R1;N-methyl-D-aspartate receptor subunit NR1;Glutamate receptor ionotropic, NMDA 2A;GluN2A;Glutamate [NMDA] receptor subunit epsilon-1;Glutamate receptor ionotropic, NMDA 2A;GRIN2A;hNR2A;NMDAR2A;NMDAR2A;N-methyl D-aspartate receptor subtype 2A;NR2A;Glutamate receptor ionotropic, NMDA 2B;GluN2B;Glutamate [NMDA] receptor subunit epsilon-2;Glutamate receptor ionotropic, NMDA 2B;GRIN2B;hNR3;NMDAR2B;NMDAR2B;N-methyl D-aspartate receptor subtype 2B;N-methyl-D-aspartate receptor subunit 3;NR2B;NR3;Glutamate receptor ionotropic, NMDA 2D;EB11;GluN2D;GluN2D;Glutamate [NMDA] receptor subunit epsilon-4;Glutamate receptor ionotropic, NMDA 2D;GRIN2D;NMDAR2D;NMDAR2D;N-methyl D-aspartate receptor subtype 2D;NR2D;Glutamate receptor ionotropic, NMDA 3B;GluN3B;Glutamate receptor ionotropic, NMDA 3B;GRIN3B;NMDAR3B;N-methyl-D-aspartate receptor subtype 3B;NR3B;Glutamate receptor ionotropic, NMDA 2C;GluN2C;Glutamate [NMDA] receptor subunit epsilon-3;Glutamate receptor ionotropic, NMDA 2C;GRIN2C;NMDAR2C;NMDAR2C;N-methyl D-aspartate receptor subtype 2C;NR2C;Glutamate receptor ionotropic, NMDA 3A;GluN3A;Glutamate receptor ionotropic, NMDA 3A;GRIN3A;KIAA1973;NMDAR3A;NMDAR-L;N-methyl-D-aspartate receptor subtype 3A;NR3A
CHEMBL2094125	Target	Phosphodiesterase 3	cGMP-inhibited 3',5'-cyclic phosphodiesterase A;3.1.4.17;cGI-PDE;CGI-PDE A;cGMP-inhibited 3',5'-cyclic phosphodiesterase A;cGMP-inhibited cAMP phosphodiesterase;Cyclic GMP-inhibited phosphodiesterase A;PDE3A;cGMP-inhibited 3',5'-cyclic phosphodiesterase B;3.1.4.17;CGIP1;CGIPDE1;CGI-PDE B;cGMP-inhibited 3',5'-cyclic phosphodiesterase B;Cyclic GMP-inhibited phosphodiesterase B;PDE3B
CHEMBL2094126	Target	Cyclin-dependent kinase 2/cyclin E	G1/S-specific cyclin-E1;CCNE;CCNE1;G1/S-specific cyclin-E1;Cyclin-dependent kinase 2;2.7.11.22;CDK2;CDKN2;Cell division protein kinase 2;Cyclin-dependent kinase 2;p33 protein kinase;G1/S-specific cyclin-E2;CCNE2;G1/S-specific cyclin-E2
CHEMBL2094127	Target	Cyclin-dependent kinase 1/cyclin B	Cyclin-dependent kinase 1;2.7.11.22;2.7.11.23;CDC2;CDC28A;CDK1;CDK1;CDKN1;Cell division control protein 2 homolog;Cell division protein kinase 1;Cyclin-dependent kinase 1;P34CDC2;p34 protein kinase;G2/mitotic-specific cyclin-B1;CCNB;CCNB1;G2/mitotic-specific cyclin-B1;G2/mitotic-specific cyclin-B3;CCNB3;CYCB3;G2/mitotic-specific cyclin-B3;G2/mitotic-specific cyclin-B2;CCNB2;G2/mitotic-specific cyclin-B2
CHEMBL2094128	Target	Cyclin-dependent kinase 2/cyclin A	Cyclin-dependent kinase 2;2.7.11.22;CDK2;CDKN2;Cell division protein kinase 2;Cyclin-dependent kinase 2;p33 protein kinase;Cyclin-A2;CCNA;CCNA2;CCNA GN  ;Cyclin A;Cyclin-A;Cyclin-A2;Synonyms=CCN1;Cyclin-A1;CCNA1;Cyclin-A1
CHEMBL2094129	Target	Opioid receptor	Delta-type opioid receptor;Delta-type opioid receptor;D-OR-1;DOR-1;Opioid receptor A;Oprd1;Ror-a;Kappa-type opioid receptor;Kappa-type opioid receptor;K-OR-1;KOR-1;Oprk1;Ror-d;Mu-type opioid receptor;M-OR-1;MOR-1;Mu-type opioid receptor;Opioid receptor B;Oprm1;Ror-b
CHEMBL2094130	Target	GABA-A receptor; alpha-2/beta-3/gamma-2	Gamma-aminobutyric acid receptor subunit gamma-2;GABA(A) receptor subunit gamma-2;GABRG2;Gamma-aminobutyric acid receptor subunit gamma-2;Gamma-aminobutyric acid receptor subunit beta-3;GABA(A) receptor subunit beta-3;GABRB3;Gamma-aminobutyric acid receptor subunit beta-3;Gamma-aminobutyric acid receptor subunit alpha-2;GABA(A) receptor subunit alpha-2;GABRA2;Gamma-aminobutyric acid receptor subunit alpha-2
CHEMBL2094131	Target	Adenosine receptors; A1 & A2	Adenosine receptor A2b;Adenosine receptor A2b;Adora2b;Adenosine receptor A1;Adenosine receptor A1;Adora1;Adenosine receptor A2a;Adenosine receptor A2a;Adora2a
CHEMBL2094132	Target	Serotonin 3 (5-HT3) receptor	5-hydroxytryptamine receptor 3A;5-HT-3;5-HT3A;5-HT3-A;5HT3R;5-HT3R;5-hydroxytryptamine receptor 3;5-hydroxytryptamine receptor 3A;HTR3;HTR3A;Serotonin-gated ion channel receptor;Serotonin receptor 3A;5-hydroxytryptamine receptor 3E;5-HT3E;5-HT3-E;5-hydroxytryptamine receptor 3E;HTR3E;Serotonin receptor 3E;5-hydroxytryptamine receptor 3B;5-HT3B;5-HT3-B;5-hydroxytryptamine receptor 3B;HTR3B;Serotonin receptor 3B;5-hydroxytryptamine receptor 3D;5-HT3D;5-HT3-D;5-hydroxytryptamine receptor 3D;HTR3D;Serotonin receptor 3D;5-hydroxytryptamine receptor 3C;5-HT3C;5-HT3-C;5-hydroxytryptamine receptor 3C;HTR3C;Serotonin receptor 3C
CHEMBL2094133	Target	GABA-A receptor; anion channel	Gamma-aminobutyric acid receptor subunit alpha-5;GABA(A) receptor subunit alpha-5;Gabra5;Gamma-aminobutyric acid receptor subunit alpha-5;Gamma-aminobutyric acid receptor subunit alpha-2;GABA(A) receptor subunit alpha-2;Gabra2;Gabra-2;Gamma-aminobutyric acid receptor subunit alpha-2;Gamma-aminobutyric acid receptor subunit pi;GABA(A) receptor subunit pi;Gabrp;Gamma-aminobutyric acid receptor subunit pi;Gamma-aminobutyric acid receptor subunit beta-1;GABA(A) receptor subunit beta-1;Gabrb1;Gamma-aminobutyric acid receptor subunit beta-1;Gamma-aminobutyric acid receptor subunit gamma-1;GABA(A) receptor subunit gamma-1;Gabrg1;Gamma-aminobutyric acid receptor subunit gamma-1;Gamma-aminobutyric acid receptor subunit gamma-2;GABA(A) receptor subunit gamma-2;Gabrg2;Gamma-aminobutyric acid receptor subunit gamma-2;Gamma-aminobutyric acid (GABA) A receptor, subunit epsilon;Gabre;Gamma-aminobutyric acid (GABA) A receptor, subunit epsilon;Gamma-aminobutyric acid receptor subunit alpha-1;GABA(A) receptor subunit alpha-1;Gabra1;Gabra-1;Gamma-aminobutyric acid receptor subunit alpha-1;Gamma-aminobutyric acid receptor subunit theta;GABA(A) receptor subunit theta;Gabrq;Gamma-aminobutyric acid receptor subunit theta;Gamma-aminobutyric acid receptor subunit alpha-3;GABA(A) receptor subunit alpha-3;Gabra3;Gabra-3;Gamma-aminobutyric acid receptor subunit alpha-3;Gamma-aminobutyric acid receptor subunit delta;GABA(A) receptor subunit delta;Gabrd;Gamma-aminobutyric acid receptor subunit delta;Gamma-aminobutyric acid receptor subunit alpha-4;GABA(A) receptor subunit alpha-4;Gabra4;Gamma-aminobutyric acid receptor subunit alpha-4;Gamma-aminobutyric acid receptor subunit beta-3;GABA(A) receptor subunit beta-3;Gabrb3;Gabrb-3;Gamma-aminobutyric acid receptor subunit beta-3;Gamma-aminobutyric acid receptor subunit gamma-3;GABA(A) receptor subunit gamma-3;Gabrg3;Gamma-aminobutyric acid receptor subunit gamma-3;Gamma-aminobutyric acid receptor subunit alpha-6;GABA(A) receptor subunit alpha-6;Gabra6;Gabra-6;Gamma-aminobutyric acid receptor subunit alpha-6
CHEMBL2094134	Target	Tubulin	Tubulin beta-2B chain;TUBB2B;Tubulin beta-2B chain;Similar to alpha-tubulin isoform 1;Similar to alpha-tubulin isoform 1;Similar to alpha-tubulin isoform 1;Similar to alpha-tubulin isoform 1
CHEMBL2094135	Target	Gamma-secretase	Gamma-secretase subunit APH-1A;APH-1a;APH1A;Aph-1alpha;Gamma-secretase subunit APH-1A;Presenilin-stabilization factor;PSF ;Gamma-secretase subunit PEN-2;Gamma-secretase subunit PEN-2;PEN2 ;Presenilin enhancer protein 2;PSENEN;Gamma-secretase subunit APH-1B;APH-1b;APH1B;Aph-1beta;Gamma-secretase subunit APH-1B;Presenilin-stabilization factor-like;PSFL ;Presenilin-1;3.4.23.-;AD3;Presenilin-1;Presenilin-1 CTF12;Presenilin-1 CTF subunit;Presenilin-1 NTF subunit;Protein S182;PS1;PS-1;PS1-CTF12;PSEN1;PSNL1;Nicastrin;KIAA0253 ;NCSTN;Nicastrin;Presenilin-2;3.4.23.-;AD3LP;AD4;AD5;E5-1;Presenilin-2;Presenilin-2 CTF subunit;Presenilin-2 NTF subunit;PS2;PS-2;PSEN2;PSNL2;STM2;STM-2
CHEMBL2094138	Target	cAMP-dependent protein kinase (PKA)	cAMP-dependent protein kinase catalytic subunit beta;2.7.11.11;cAMP-dependent protein kinase catalytic subunit beta;PKA C-beta;PRKACB;cAMP-dependent protein kinase catalytic subunit alpha;2.7.11.11;cAMP-dependent protein kinase catalytic subunit alpha;PKACA;PKA C-alpha;PRKACA;cAMP-dependent protein kinase catalytic subunit gamma;2.7.11.11;cAMP-dependent protein kinase catalytic subunit gamma;PKA C-gamma;PRKACG
CHEMBL2094139	Target	DNA gyrase	DNA gyrase subunit B;5.6.2.2;cou;DNA gyrase subunit B;gyrB;himB;hisU;nalC;parA;Synonyms=acrB;Type IIA topoisomerase subunit GyrB;DNA gyrase subunit A;5.6.2.2;DNA gyrase subunit A;gyrA;nalA;parD;Synonyms=hisW
CHEMBL2094250	Target	Angiotensin II receptor (AT-1) type-1	Type-1B angiotensin II receptor;Agtr1;Agtr1b;Angiotensin II type-1B receptor;At1b;AT1B;AT3;Type-1B angiotensin II receptor;Type-1A angiotensin II receptor;Agtr1;Agtr1a;Angiotensin II type-1A receptor;At1a;AT1A;Type-1A angiotensin II receptor
CHEMBL2094251	Target	Adrenergic receptor alpha-1	Alpha-1A adrenergic receptor;ADRA1A;ADRA1C;Alpha-1A adrenergic receptor;Alpha-1A adrenoceptor;Alpha-1A adrenoreceptor;Alpha-1C adrenergic receptor;Alpha-adrenergic receptor 1c;Alpha-1D adrenergic receptor;ADRA1A;ADRA1D;Alpha-1A adrenergic receptor;Alpha-1D adrenergic receptor;Alpha-1D adrenoceptor;Alpha-1D adrenoreceptor;Alpha-adrenergic receptor 1a;Alpha-1B adrenergic receptor;ADRA1B;Alpha-1B adrenergic receptor;Alpha-1B adrenoceptor;Alpha-1B adrenoreceptor
CHEMBL2094252	Target	Monoamine transporters; serotonin & dopamine	Sodium-dependent serotonin transporter;5HTT;5HT transporter;SERT;Slc6a4;Sodium-dependent serotonin transporter;Solute carrier family 6 member 4;Sodium-dependent dopamine transporter;DAT;DA transporter;Slc6a3;Sodium-dependent dopamine transporter;Solute carrier family 6 member 3
CHEMBL2094253	Target	Cyclooxygenase	Prostaglandin G/H synthase 2;1.14.99.1;COX2;COX-2;Cyclooxygenase-2;PGHS-2;PGH synthase 2;PHS II;Prostaglandin-endoperoxide synthase 2;Prostaglandin G/H synthase 2;Prostaglandin H2 synthase 2;PTGS2;Synonyms=COX2;Prostaglandin G/H synthase 1;1.14.99.1;COX1;COX-1;Cyclooxygenase-1;PGHS-1;PGH synthase 1;PHS 1;Prostaglandin-endoperoxide synthase 1;Prostaglandin G/H synthase 1;Prostaglandin H2 synthase 1;PTGS1;Synonyms=COX1
CHEMBL2094254	Target	Cysteinyl leukotriene receptor	Cysteinyl leukotriene receptor 1;CYSLT1;CysLTR1;CYSLTR1;Cysteinyl leukotriene D4 receptor;Cysteinyl leukotriene receptor 1;G-protein coupled receptor HG55;HMTMF81;LTD4 receptor;Cysteinyl leukotriene receptor 2;CYSLT2;CYSLT2R ;CysLTR2;CYSLTR2;Cysteinyl leukotriene receptor 2;G-protein coupled receptor GPCR21;G-protein coupled receptor HG57;hGPCR21;HPN321
CHEMBL2094255	Target	DNA topoisomerase II	DNA topoisomerase 2-alpha;5.6.2.2;DNA topoisomerase 2-alpha;DNA topoisomerase II, alpha isozyme;TOP2;TOP2A;DNA topoisomerase 2-beta;5.6.2.2;DNA topoisomerase 2-beta;DNA topoisomerase II, beta isozyme;TOP2B
CHEMBL2094256	Target	Angiotensin II receptor	Type-1 angiotensin II receptor;AGTR1;AGTR1A;AGTR1B;Angiotensin II type-1 receptor;AT1;AT1AR;AT1BR;AT2R1;AT2R1B;Synonyms=AGTR1A;Type-1 angiotensin II receptor;Type-2 angiotensin II receptor;AGTR2;Angiotensin II type-2 receptor;AT2;Type-2 angiotensin II receptor
CHEMBL2094257	Target	Adenosine A2 receptor	Adenosine receptor A2b;Adenosine receptor A2b;ADORA2B;Adenosine receptor A2a;Adenosine receptor A2a;ADORA2;ADORA2A
CHEMBL2094258	Target	Nuclear factor NF-kappa-B complex	Nuclear factor NF-kappa-B p100 subunit;DNA-binding factor KBF2;H2TF1;Lymphocyte translocation chromosome 10 protein;Lyt10;LYT10;NFKB2;Nuclear factor NF-kappa-B p100 subunit;Nuclear factor NF-kappa-B p52 subunit;Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2;Oncogene Lyt-10;Nuclear factor NF-kappa-B p105 subunit;DNA-binding factor KBF1;EBP-1;NFKB1;Nuclear factor NF-kappa-B p105 subunit;Nuclear factor NF-kappa-B p50 subunit;Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1;Transcription factor p65;NFKB3;Nuclear factor NF-kappa-B p65 subunit;Nuclear factor of kappa light polypeptide gene enhancer in B-cells 3;RELA;Transcription factor p65
